gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1898318760	34fbcf59-d9bb-47e7-9672-99e13ea8c736	e70688cd-6b27-42c8-9704-9d6dde15e641	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT	4	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.758333	-115.625							1960-11-06T00:00:00	6	11	1960	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00658-003		Bert Loro		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:38.364Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898318716	34fbcf59-d9bb-47e7-9672-99e13ea8c736	e6fa7a49-2aca-49d1-8272-c8f9063ac101	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA	Osoyoos; Osoyoos Lake: MOE site # 0500728, off Monashee Coop	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.055	-119.486667					25.0	25.0	1991-09-05T00:00:00	5	9	1991	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	993-00095-004		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:38.412Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898318074	34fbcf59-d9bb-47e7-9672-99e13ea8c736	e46df610-ca66-4bce-9b49-ddef4dd3557a	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA	Vernon; Upper Arrow Lake; Arrow Park Lake: W of Upper Arrow Lake	British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	50.0	-118.0							1959-06-22T00:00:00	22	6	1959	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00052-006		Dave Gillan		CC_BY_4_0	Royal BC Museum	J. Balkwill			2020-09-05T05:34:36.841Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898317007	34fbcf59-d9bb-47e7-9672-99e13ea8c736	e05509d8-f140-4d39-bb59-2b5e32341852	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA	Penticton; Apex Mountain: permanent pond along road to Apex Alpine, S of Penticton	British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.0	-119.0					5.0	5.0	1983-05-23T00:00:00	23	5	1983	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	984-00078-005		Gordon Green		CC_BY_4_0	Royal BC Museum	D. Sanford; R. Taylor			2020-09-05T05:34:36.744Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898316936	34fbcf59-d9bb-47e7-9672-99e13ea8c736	dffcd09a-6303-4d74-a912-01a389506ba6	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA	Zymoetz River; Dennis Lake: expansion of Zymoetz River east of McDonnell Lake	British Columbia	PRESENT	150	cc6110c7-f75c-47c8-8931-f7dd3f324777	54.766667	-127.433333							1968-08-22T00:00:00	22	8	1968	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00267-001		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:41.109Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898316904	34fbcf59-d9bb-47e7-9672-99e13ea8c736	e0290f07-b89d-4187-8083-174c6c4911de	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA	Kelowna; Graystoke Lake; Loch Long: slow, deep slough-like creek, SW of Loch Long	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.955	-118.913333					0.4	0.4	1996-07-17T00:00:00	17	7	1996	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	996-00096-002		Bert Loro		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:41.109Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898315809	34fbcf59-d9bb-47e7-9672-99e13ea8c736	dbb934ed-7a9d-465a-91a5-44182b944ac0	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia middendorffiana Fischer, 1851	Fischer, 1851	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.683333	-126.916667							1961-06-12T00:00:00	12	6	1961	2234809	2234809	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00909-001		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:39.756Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898315351	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d9e9763b-0079-4bad-8b5a-eec912f6bca1	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT	5	cc6110c7-f75c-47c8-8931-f7dd3f324777	50.086667	-119.141667							1961-06-08T00:00:00	8	6	1961	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00990-002		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:39.924Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898315242	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d9a410a1-17a5-4d05-83b0-946541f348e1	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.021667	-120.621667							1962-08-08T00:00:00	8	8	1962	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00215-001		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:39.940Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898315070	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d8be5b36-e765-4e85-8db5-da3c61c28b47	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.5	-115.9							1961-07-08T00:00:00	8	7	1961	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00593-001				CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:40.048Z		GEODETIC_DATUM_ASSUMED_WGS84
1898314937	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d831b263-693a-4976-9a3d-5db648c3a1a5	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.483333	-120.483333							1949-06-24T00:00:00	24	6	1949	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00625-001				CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:39.484Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898314486	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d642b30a-663d-48d6-a607-2c5239d4ac61	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.716667	-120.016667							1950-07-10T00:00:00	10	7	1950	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00944-001		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:37.675Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898314401	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d643fac2-f1c9-4b4f-8511-8aaf72c65111	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia thorata		SPECIES	Daphnia thorata Forbes, 1893	Daphnia thorata Forbes, 1893	Forbes, 1893	CA	100 Mile House; Phinetta Lake: E end	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.473333	-120.483333					0.5	0.5	1994-05-19T00:00:00	19	5	1994	2234811	2234811	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00168-001		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:37.665Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898313524	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d2f5e98f-bf9d-4818-9644-123ff198dba8	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT	2	cc6110c7-f75c-47c8-8931-f7dd3f324777	50.116667	-119.05							1960-06-09T00:00:00	9	6	1960	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00074-003		Gordon Green		CC_BY_4_0	Royal BC Museum	J. Balkwill			2020-09-05T05:34:37.520Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898313499	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d2b0d2b3-c6a2-410a-b022-269dc6f5abaa	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia thorata		SPECIES	Daphnia thorata Forbes, 1893	Daphnia thorata Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.85	-120.75							1952-06-03T00:00:00	3	6	1952	2234811	2234811	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00159-002		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:37.549Z		GEODETIC_DATUM_ASSUMED_WGS84
1898313127	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d160d437-68b0-4d7d-9690-d5a92778dd58	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA	Salmon Arm; White Lake: boat ramp at W end of lake	British Columbia	PRESENT	3	cc6110c7-f75c-47c8-8931-f7dd3f324777	50.88	-119.296667					1.0	1.0	1994-05-17T00:00:00	17	5	1994	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00147-011		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:36.219Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898312930	34fbcf59-d9bb-47e7-9672-99e13ea8c736	d072e92c-5e5a-42b4-8367-c11e74f02094	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.086667	-119.141667							1961-06-08T00:00:00	8	6	1961	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00990-001		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:35.646Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898312849	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cff0b801-6fa2-431e-9649-333b4989fadc	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia thorata		SPECIES	Daphnia thorata Forbes, 1893	Daphnia thorata Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.4	-118.516667							1969-05-29T00:00:00	29	5	1969	2234811	2234811	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-01069-002				CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:35.718Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898312282	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cdcc579a-7320-4587-b286-e0787e5c940c	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA	100 Mile House; Phinetta Lake: centre of lake	British Columbia	PRESENT	1	cc6110c7-f75c-47c8-8931-f7dd3f324777	51.473333	-120.491667					4.0	4.0	1994-05-19T00:00:00	19	5	1994	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00165-003		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Kelly Sendall			2020-09-05T05:34:36.040Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898312232	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cd7bac56-b57d-44da-b2da-5c92148e0e62	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA	Merritt; Nicola Lake: N end	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.246667	-120.46							1959-08-03T00:00:00	3	8	1959	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00828-003		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:36.017Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898311920	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cc4414f5-5396-47bf-bced-1c6cec9e4d43	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia ambigua		SPECIES	Daphnia ambigua Scourfield, 1947	Daphnia ambigua Scourfield, 1947	Scourfield, 1947	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.483333	-123.383333					0.05	0.05	1996-05-22T00:00:00	22	5	1996	2234836	2234836	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	996-00013-003		Bert Loro		CC_BY_4_0	Royal BC Museum	Albert Loro			2020-09-05T05:34:40.600Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898311662	34fbcf59-d9bb-47e7-9672-99e13ea8c736	cb9253c3-1a07-45df-9824-a64c54b46ee6	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA	Teardrop Lake; E of Fort St. James; S of Tsayaz Lake: Teardrop Lake Road	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	54.413333	-123.843333							2001-06-22T00:00:00	22	6	2001	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	001-00225-010				CC_BY_4_0	Royal BC Museum	Robert Forsyth; Philip Lambert			2020-09-05T05:34:40.736Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898311288	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c9e6e127-0798-4f3b-bba1-6c0632b5ff28	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA	Merritt; Nicola Lake: N end	British Columbia	PRESENT	2	cc6110c7-f75c-47c8-8931-f7dd3f324777	50.246667	-120.46							1959-06-19T00:00:00	19	6	1959	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00820-004		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:40.877Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898311271	34fbcf59-d9bb-47e7-9672-99e13ea8c736	ca32c91a-434d-4ed6-a8cc-a9f5bfb21c2e	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.375	-120.795					1.0	1.0	1992-06-23T00:00:00	23	6	1992	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	992-00070-005		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green			2020-09-05T05:34:40.879Z		GEODETIC_DATUM_ASSUMED_WGS84
1898311251	34fbcf59-d9bb-47e7-9672-99e13ea8c736	ca22d62d-23f7-4abb-b61c-617a8a0cd05a	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.233333	-122.966667							1960-06-15T00:00:00	15	6	1960	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00266-001		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:40.870Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898311159	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c9a9986e-2a93-4167-9db2-9c26aa0211a9	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia galeata	mendotae	SUBSPECIES	Daphnia galeata mendotae Birge, 1918	Daphnia galeata mendotae Birge, 1918	Birge, 1918	CA	Merritt; Nicola Lake: N end	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.246667	-120.46							1959-08-17T00:00:00	17	8	1959	6284600	2234812	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00836-004		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:40.912Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898310700	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c77d8370-3fcf-45aa-bc40-0da6e86479f3	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia ambigua		SPECIES	Daphnia ambigua Scourfield, 1947	Daphnia ambigua Scourfield, 1947	Scourfield, 1947	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.483333	-123.383333					0.1	0.1	1996-10-31T00:00:00	31	10	1996	2234836	2234836	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	996-00192-002		Gordon Green		CC_BY_4_0	Royal BC Museum	Albert Loro			2020-09-05T05:34:38.824Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898310033	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c4faeddc-ac12-4a2e-8463-0d6c128cf297	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA	Vancouver Island; Victoria; Beacon Hill: small pond in Beacon Hill Park	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.416667	-123.366667							1993-04-22T00:00:00	22	4	1993	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	994-00188-001		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green			2020-09-05T05:34:39.292Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898309910	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c4a8e29f-8d18-41a4-8fb2-f117508fbd7f	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	50.74	-120.128333					5.0	5.0	1968-08-31T00:00:00	31	8	1968	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00928-002		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:38.708Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898309834	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c4958257-f436-40b9-9eab-da1b3c874abf	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT	2	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.4	-119.951667					23.0	0.0	1950-08-09T00:00:00	9	8	1950	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00812-006		Gordon Green		CC_BY_4_0	Royal BC Museum	Gail Sandercock			2020-09-05T05:34:38.769Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898309024	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c13e81cb-8d17-4b6c-a4f8-6ed92e2f2320	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia pulicaria		SPECIES	Daphnia pulicaria Forbes, 1893	Daphnia pulicaria Forbes, 1893	Forbes, 1893	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	49.2	-119.383333							1969-05-31T00:00:00	31	5	1969	2234847	2234847	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-01146-002		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:39.280Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898308732	34fbcf59-d9bb-47e7-9672-99e13ea8c736	c026339c-bdf4-4428-acb5-4a6c367385c3	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA		British Columbia	PRESENT	9	cc6110c7-f75c-47c8-8931-f7dd3f324777	49.5	-115.9							1960-07-20T00:00:00	20	7	1960	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00589-001				CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:36.822Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1898308335	34fbcf59-d9bb-47e7-9672-99e13ea8c736	bec6d391-1d60-4859-ad05-b6dc814fff01	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia middendorffiana		SPECIES	Daphnia middendorffiana Fischer, 1851	Daphnia middendorffiana Fischer, 1851	Fischer, 1851	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	51.683333	-126.916667							1961-08-16T00:00:00	16	8	1961	2234809	2234809	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	983-00914-002		Gordon Green		CC_BY_4_0	Royal BC Museum				2020-09-05T05:34:36.970Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1898308018	34fbcf59-d9bb-47e7-9672-99e13ea8c736	bd7f2852-0f5a-493b-b4f0-e1199e99b119	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia rosea		SPECIES	Daphnia rosea Sars, 1862	Daphnia rosea Richard, 1896	Richard, 1896	CA	Vancouver Island; Victoria; Rocky Point: upper pond	British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.324	-123.5495					0.25	0.25	1995-05-03T00:00:00	3	5	1995	2234838	2234838	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	995-00043-002		Gordon Green		CC_BY_4_0	Royal BC Museum	Gordon Green; Albert Loro			2020-09-05T05:34:37.107Z		GEODETIC_DATUM_ASSUMED_WGS84
1898307393	34fbcf59-d9bb-47e7-9672-99e13ea8c736	bb0258b8-2d93-44d8-af3e-52580ff0e644	Animalia	Arthropoda	Branchiopoda	Diplostraca	Daphniidae	Daphnia	Daphnia ambigua		SPECIES	Daphnia ambigua Scourfield, 1947	Daphnia ambigua Scourfield, 1947	Scourfield, 1947	CA		British Columbia	PRESENT		cc6110c7-f75c-47c8-8931-f7dd3f324777	48.483333	-123.383333					0.05	0.05	1996-05-22T00:00:00	22	5	1996	2234836	2234836	PRESERVED_SPECIMEN	RBCM	Invertebrate Zoology	996-00013-004		Bert Loro		CC_BY_4_0	Royal BC Museum	Albert Loro			2020-09-05T05:34:35.195Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
